period,channel,campaign_id,adset_id,ad_id,ret_orders,orders,users,atc_users,ic_users,impressions,clicks
2024-04-09,Facebook,23859030790840682,120201741802920683,120201741802950683,,,,,,15.0,
2024-04-10,Facebook,120203630506630592,120203630506660592,120206151462140592,,,,,,26.0,
2024-04-03,Facebook,23859030790840682,23861920362640682,120204835050310683,,,,,,2.0,
2024-04-02,Facebook,23859030790840682,23859030790930682,120204835491340683,,,,,,6.0,
2024-04-08,Facebook,23859030790840682,23859030790930682,120204834856250683,,,,,,3.0,
2024-04-07,Facebook,23859030790840682,23859030790930682,120204835491340683,,,,,,12.0,
2024-04-10,Facebook,23859030790840682,120201741802920683,120208097717820683,,,,,,109.0,2.0
2024-04-07,Facebook,120207664117560341,120207664117550341,120207664399630341,1.0,120.0,1586.0,281.0,215.0,177195.0,1603.0
2024-04-11,Facebook,120207664117560341,120207664117550341,120207664399630341,0.0,39.0,729.0,135.0,97.0,79204.0,718.0
2024-04-05,Facebook,120207598978660683,120207598978710683,120207604702110683,,,,,,1.0,
2024-04-01,Facebook,23859030790840682,120201741802920683,120201741802950683,,,,,,18.0,2.0
2024-04-05,Facebook,23859030790840682,120201741802920683,120204834625400683,,,,,,32.0,1.0
2024-04-07,Facebook,23859030790840682,23859030790930682,120204834856250683,,,,,,5.0,
2024-04-08,Facebook,23859030790840682,120201741802920683,120201741802950683,,,,,,13.0,1.0
2024-04-02,Facebook,23859030790840682,120201741802920683,120204834625400683,,,,,,3.0,
2024-04-04,Facebook,23859030790840682,23859030790930682,120204835491340683,,,,,,7.0,
2024-04-08,Facebook,23859030790840682,23859030790930682,120204835491340683,,,,,,13.0,
2024-04-05,Facebook,23859030790840682,23859030790930682,23859030790900682,,,,,,2995.0,68.0
2024-04-08,Facebook,120207664117560341,120207664117550341,120207664399630341,2.0,55.0,938.0,154.0,102.0,110864.0,913.0
2024-04-02,Facebook,120207664117560341,120207664117550341,120207664399630341,1.0,63.0,1440.0,244.0,170.0,162442.0,1470.0
2024-04-09,Facebook,120207598978660683,120207606352730683,120207607083780683,,,,,,4.0,
2024-04-06,Facebook,120203630506630592,120203630506660592,120206151462140592,,,,,,17.0,
2024-04-09,Facebook,23859030790840682,120201741802920683,120204834625400683,,,,,,7.0,
2024-04-01,Facebook,23859030790840682,120201741802920683,120204834625400683,,,,,,1.0,
2024-04-01,Facebook,23859030790840682,23859030790930682,120204834856250683,,,,,,4.0,
2024-04-01,Facebook,23859030790840682,23859030790930682,120204835491340683,,,,,,8.0,1.0
2024-04-09,Facebook,23859030790840682,23859030790930682,120204835491340683,,,,,,19.0,
2024-04-02,Facebook,23859030790840682,23859030790930682,23859030790900682,1.0,0.0,64.0,2.0,2.0,2729.0,68.0
2024-04-04,Facebook,23859030790840682,23859030790930682,23859030790900682,0.0,2.0,62.0,3.0,3.0,3273.0,63.0
2024-04-06,Facebook,120207598978660683,120207598978710683,120207658328380683,,,,,,3.0,
2024-04-04,Facebook,23859030790840682,23861920362640682,120203517566840683,,,,,,91.0,1.0
2024-04-05,Facebook,120207664117560341,120207664117550341,120207664399630341,2.0,58.0,899.0,159.0,121.0,124071.0,909.0
2024-04-02,Facebook,120203630506630592,120203630506660592,120207033218670592,,,,,,61.0,
2024-04-08,Facebook,120203630506630592,120203630506660592,120207033137700592,,,,,,76.0,
2024-04-07,Facebook,23859030790840682,120201741802920683,120208097327310683,,,,,,47.0,1.0
2024-04-04,Facebook,120203630506630592,120203630506660592,120207033137700592,,,,,,113.0,
2024-04-03,Facebook,23859030790840682,23861920362640682,120203517566840683,0.0,1.0,1.0,1.0,0.0,18.0,2.0
2024-04-06,Facebook,23859030790840682,23859030790930682,23859030790900682,0.0,1.0,68.0,2.0,2.0,2587.0,71.0
2024-04-06,Facebook,120203630506630592,120203630506660592,120203631867950592,6.0,24.0,291.0,77.0,62.0,43439.0,333.0
2024-04-02,Facebook,120207598978660683,120207606352730683,120207607083780683,,,,,,42.0,
2024-04-04,Facebook,23859030790840682,120201741802920683,120208097327310683,,,,,,1031.0,40.0
2024-04-08,Facebook,120207598978660683,120207606352730683,120207607083780683,,,,,,16.0,
2024-04-03,Facebook,120207598978660683,120207598978710683,120207658328390683,0.0,1.0,111.0,10.0,10.0,1917.0,114.0
2024-04-04,Facebook,120207598978660683,120207598978710683,120207658328390683,0.0,1.0,88.0,3.0,3.0,1482.0,93.0
2024-04-02,Facebook,120207598978660683,120207598978710683,120207658328390683,,,,,,1872.0,89.0
2024-04-02,Facebook,120207598978660683,120207598978710683,120207604702110683,,,,,,2.0,
2024-04-03,Facebook,120207598978660683,120207598978710683,120207604702110683,,,,,,3.0,
2024-04-10,Facebook,120208510961980036,120208510961940036,120208510961990036,,,,,,2.0,
2024-04-04,Facebook,23859030790840682,23859030790930682,23859030790910682,0.0,1.0,19.0,2.0,1.0,1225.0,20.0
2024-04-02,Facebook,23859030790840682,23859030790930682,23859030790970682,,,,,,11.0,
2024-04-01,Facebook,120207598978660683,120207598978710683,120207604702090683,,,,,,77.0,2.0
2024-04-06,Facebook,23859030790840682,120201741802920683,120201979117570683,,,,,,13.0,
2024-04-09,Facebook,120207598978660683,120207598978710683,120207605469670683,,,,,,2.0,
2024-04-02,Facebook,120203630506630592,120203630506660592,120206151462140592,,,,,,59.0,1.0
2024-04-07,Facebook,23859030790840682,120201741802920683,120204834625400683,,,,,,19.0,
2024-04-06,Facebook,23859030790840682,23859030790930682,120204834856250683,,,,,,5.0,
2024-04-07,Facebook,120207598978660683,120207598978710683,120207605469690683,,,,,,4.0,
2024-04-03,Facebook,120207598978660683,120207598978710683,120207605469690683,,,,,,47.0,2.0
2024-04-02,Facebook,23859030790840682,23861920362640682,120201038313190683,,,,,,13.0,3.0
2024-04-02,Facebook,120207598978660683,120207598978710683,120207604702120683,,,,,,7.0,1.0
2024-04-04,Facebook,23859030790840682,23861920362640682,120201038313190683,,,,,,3.0,
2024-04-04,Facebook,120207598978660683,120207598978710683,120207605469690683,,,,,,25.0,1.0
2024-04-03,Facebook,23859030790840682,23861920362640682,120200811884710683,,,,,,3.0,
2024-04-04,Facebook,120203630506630592,120203630506660592,120203631766390592,5.0,11.0,289.0,54.0,38.0,79670.0,367.0
2024-04-04,Facebook,120203630506630592,120203630506660592,120207347852260592,,,,,,403.0,1.0
2024-04-01,Facebook,120207664117560341,120207664117550341,120207664117570341,,,,,,4.0,
2024-04-04,Facebook,120207598978660683,120207606352730683,120207607083820683,,,,,,39.0,2.0
2024-04-01,Facebook,120207664117560341,120207664117550341,120207664290510341,,,,,,4.0,
2024-04-10,Facebook,23859030790840682,23859030790930682,23859030790900682,,,,,,524.0,12.0
2024-04-09,Facebook,23859030790840682,120201741802920683,120201741882810683,,,,,,261.0,4.0
2024-04-02,Facebook,120207598978660683,120207606352730683,120207607083800683,,,,,,216.0,4.0
2024-04-01,Facebook,120207598978660683,120207598978710683,120207660608920683,,,,,,18.0,1.0
